6.090194154213446,8.739930706002395,-1.9139246293346992,-2.2338000298659733,-10.416549573892723,6.734448593129084,-5.541723564000685,-6.259183629252133,7.365497869759023,9.157432999624222,0
7.048581759465292,7.101304586574961,0.6716163988187844,-4.7622073301725445,-5.656371033616549,7.9455628253858235,-5.503055763480363,-4.86268112875801,4.984346479154367,10.123689546152288,0
6.328952605756567,8.046673191424665,-4.436504812162996,-4.85942527748481,-7.433671560839309,7.72421792911574,-4.753111727856608,-6.881537747780644,8.173515008249225,9.503604858735303,0
3.5260123672521018,8.74603195323418,-4.725941726336824,-7.124507531950356,-7.371516067579099,5.408391322914688,-6.730884563290132,-5.120550494483568,6.343266567511592,10.436601111201286,0
9.521866120615996,6.516342706846913,-2.116033504837578,-4.6309105926637795,-5.516458629922658,7.209601102671671,-5.1976300497733705,-4.327820485015286,5.8944294120465095,11.831320856415244,0
3.8265058390735547,10.935821259273881,-5.50204180347058,-5.5976491880053265,-7.780885136743322,10.851565209332064,-4.644790952904016,-2.6556698998015555,7.916309930678965,8.872424616333054,0
8.933220275466892,7.970574008350788,-2.9053853687723428,-7.140569887235969,-6.395680530791164,9.645572920877342,-3.6694369492998313,-1.6673783925032741,7.401309875790621,9.600804940414873,0
7.17121249020604,10.974878324711804,-4.934662924109487,-4.300102074818215,-8.592855280945178,5.953389884597041,-2.9303289433980355,-2.8574333502408558,2.612709547759748,8.304916249756475,0
7.511955460512403,10.648649031251146,-3.7301840789963276,-7.302859812259721,-6.487827522015472,6.375070650288162,-3.631130314260451,-2.4289406349750085,8.085477359784923,7.971853911156752,0
5.810002529081354,7.491973527120989,-3.5984997675694483,-4.268129517468191,-6.371293241271562,6.948684153148598,-5.79029122353921,-4.678323271431354,6.247180597534109,11.488479099340227,0
5.675876487194625,7.309449545629261,-1.9004384084336352,-6.154919311177978,-6.571799074498618,7.4290483677900205,-1.6856450031055559,-5.480809690778422,7.1221614525992365,10.607471478016059,0
7.338696802119696,7.661655528385053,-5.270246543431605,-2.9697124462712776,-7.931317473460063,9.82072484638517,-2.8176054780266,-4.083616908550376,8.147449682530532,9.079696404518582,0
5.054979100291052,10.821644449979532,-4.472289345814157,-4.406236797644194,-5.925244640121478,6.480985029046212,-2.673366317170594,-3.718009942014763,6.372956535415959,8.482020910625897,0
6.916294153050702,8.847485907388862,-2.654714458837528,-3.4106059388620453,-4.735483198530316,7.403752816273525,-5.85164324052477,-4.691987974487247,5.8391560738847925,7.901405362427478,0
8.321508137035007,9.949879565158602,-4.135298320104608,-5.072856466727784,-9.603194314145867,8.678352230499135,-7.293050617861308,-4.257230960393739,6.286953443651806,10.062185512486227,0
7.072992806936542,7.733516189897581,-2.629743595979156,-2.0710671420960223,-6.727510079055606,9.281023638112835,-4.696483389071384,-6.116983722804754,5.467643649093452,8.888847206732308,0
7.22615258691905,9.208086106563306,-6.1718752506948045,-5.020901533138496,-6.3556253534527,7.368006357708391,-2.5515491205194043,-5.06245779395564,6.468945604432572,9.473920723143408,0
4.583874574015614,10.316442981354077,-4.102125724365954,-5.139849436648564,-4.331734907405252,8.236873193572059,-4.1723709510594595,-3.0821113800835906,6.833368192604967,6.242747557965454,0
7.8980895489739105,9.17040833195469,-7.296875783086546,-6.788279061793075,-8.470908895446074,7.776465507066135,-5.5746674931269435,-5.959786251640308,4.056954245578433,9.655134280383571,0
6.600254879612421,11.232081043001578,-3.547825162738305,-5.530003063858315,-3.8026425715609067,8.674734097126677,-4.62190219305488,-3.8644597395544427,4.845081221532813,11.588175726947496,0
5.407206102579943,6.871195329935422,-4.8207476405837,-5.982640346660494,-6.28791339994409,4.743169961125682,-5.454201139636645,-3.297507119373809,6.190255622650184,11.068257559781339,0
7.450939146136734,7.32862920988413,-5.450773520710181,-3.901724386825303,-6.808068726074814,5.985707178494682,-1.9723988719011256,-1.9402761253771845,6.426237155182881,13.411087670421452,0
8.638711550562693,9.079927754000261,-4.301351875333948,-4.892583164802586,-4.704246288558461,7.531490141835407,-2.669169786404315,-6.8446025818906975,5.255582004018997,8.13422030282193,0
5.514852360652686,9.366480945150963,-4.818133604092463,-5.3410179023444835,-8.731761036057712,8.39107794338202,-5.757417789877911,-2.0576157355228,5.208309237851884,7.959633975409159,0
8.595702289379053,10.165054492480811,-5.977266822819734,-6.256882636177715,-5.708811366124439,6.694773586089077,-2.570737060905627,-5.0691379176994085,5.713853259941517,7.677528940502129,0
9.75131968564315,11.127937190173823,-3.7238512833520776,-6.631794263884036,-6.316216028481622,8.288472948626953,-2.943696620457979,-4.408513004783796,5.499117077365101,10.503131831887854,0
